country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website,Population,GDP,land_area,cpi,latest_literacy,political_stability
Estonia,EST,2021-03-03,NA,NA,NA,NA,3578,NA,NA,NA,2697,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-marts-oopaevaga-lisandus-1151-positiivset-testi,1329460,31471100656,43470,75,99.88578796,0.6388937
Estonia,EST,2021-03-04,126848,87086,39762,NA,4267,9.56,6.56,3,3217,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-marts-oopaevaga-lisandus-1151-positiivset-testi,1329460,31471100656,43470,75,99.88578796,0.6388937
Estonia,EST,2021-03-05,134504,92270,42234,7656,4356,10.14,6.96,3.18,3284,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-marts-oopaevaga-lisandus-1151-positiivset-testi,1329460,31471100656,43470,75,99.88578796,0.6388937
Estonia,EST,2021-03-06,NA,NA,NA,NA,4130,NA,NA,NA,3113,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-marts-oopaevaga-lisandus-1151-positiivset-testi,1329460,31471100656,43470,75,99.88578796,0.6388937
Estonia,EST,2021-03-07,145394,101452,43942,NA,4781,10.96,7.65,3.31,3604,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-marts-oopaevaga-lisandus-1151-positiivset-testi,1329460,31471100656,43470,75,99.88578796,0.6388937
Estonia,EST,2021-03-08,NA,NA,NA,NA,4990,NA,NA,NA,3762,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-marts-oopaevaga-lisandus-1151-positiivset-testi,1329460,31471100656,43470,75,99.88578796,0.6388937
Estonia,EST,2021-03-09,150080,105845,44235,NA,4829,11.31,7.98,3.33,3640,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-marts-oopaevaga-lisandus-1151-positiivset-testi,1329460,31471100656,43470,75,99.88578796,0.6388937
Estonia,EST,2021-03-10,155175,109865,45310,5095,4802,11.7,8.28,3.42,3620,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-marts-oopaevaga-lisandus-1151-positiivset-testi,1329460,31471100656,43470,75,99.88578796,0.6388937
Estonia,EST,2021-03-11,161693,113898,47795,6518,4978,12.19,8.59,3.6,3753,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-marts-oopaevaga-lisandus-1151-positiivset-testi,1329460,31471100656,43470,75,99.88578796,0.6388937
Estonia,EST,2021-03-12,NA,NA,NA,NA,5220,NA,NA,NA,3935,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-marts-oopaevaga-lisandus-1151-positiivset-testi,1329460,31471100656,43470,75,99.88578796,0.6388937
Estonia,EST,2021-03-13,180400,127829,52571,NA,5779,13.6,9.64,3.96,4356,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-marts-oopaevaga-lisandus-1151-positiivset-testi,1329460,31471100656,43470,75,99.88578796,0.6388937
Estonia,EST,2021-03-14,185912,133263,52649,5512,5788,14.01,10.05,3.97,4363,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-marts-oopaevaga-lisandus-1151-positiivset-testi,1329460,31471100656,43470,75,99.88578796,0.6388937
Estonia,EST,2021-03-15,191207,138543,52664,5295,6210,14.41,10.44,3.97,4681,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-marts-oopaevaga-lisandus-1151-positiivset-testi,1329460,31471100656,43470,75,99.88578796,0.6388937
Estonia,EST,2021-03-16,194844,141912,52932,3637,6395,14.69,10.7,3.99,4821,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-marts-oopaevaga-lisandus-1151-positiivset-testi,1329460,31471100656,43470,75,99.88578796,0.6388937
Estonia,EST,2021-03-17,199394,145665,53729,4550,6317,15.03,10.98,4.05,4762,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-marts-oopaevaga-lisandus-1151-positiivset-testi,1329460,31471100656,43470,75,99.88578796,0.6388937
Estonia,EST,2021-03-18,204831,150844,53987,5437,6163,15.44,11.37,4.07,4646,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-marts-oopaevaga-lisandus-1151-positiivset-testi,1329460,31471100656,43470,75,99.88578796,0.6388937
Estonia,EST,2021-03-19,212261,157489,54772,7430,5888,16,11.87,4.13,4439,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-marts-oopaevaga-lisandus-1151-positiivset-testi,1329460,31471100656,43470,75,99.88578796,0.6388937
Estonia,EST,2021-03-20,220882,163936,56946,8621,5783,16.65,12.36,4.29,4359,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-marts-oopaevaga-lisandus-1151-positiivset-testi,1329460,31471100656,43470,75,99.88578796,0.6388937
Estonia,EST,2021-03-21,223166,166163,57003,2284,5322,16.82,12.53,4.3,4012,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-marts-oopaevaga-lisandus-1151-positiivset-testi,1329460,31471100656,43470,75,99.88578796,0.6388937
Estonia,EST,2021-03-22,224511,167488,57023,1345,4758,16.92,12.63,4.3,3587,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-marts-oopaevaga-lisandus-1151-positiivset-testi,1329460,31471100656,43470,75,99.88578796,0.6388937
Estonia,EST,2021-03-23,226994,169435,57559,2483,4593,17.11,12.77,4.34,3462,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-marts-oopaevaga-lisandus-1151-positiivset-testi,1329460,31471100656,43470,75,99.88578796,0.6388937
Estonia,EST,2021-03-24,229921,172183,57738,2927,4361,17.33,12.98,4.35,3288,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-marts-oopaevaga-lisandus-1151-positiivset-testi,1329460,31471100656,43470,75,99.88578796,0.6388937
Estonia,EST,2021-03-25,235600,177457,58143,5679,4396,17.76,13.38,4.38,3314,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-marts-oopaevaga-lisandus-1151-positiivset-testi,1329460,31471100656,43470,75,99.88578796,0.6388937
Estonia,EST,2021-03-26,NA,NA,NA,NA,4525,NA,NA,NA,3411,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-marts-oopaevaga-lisandus-1151-positiivset-testi,1329460,31471100656,43470,75,99.88578796,0.6388937
Estonia,EST,2021-03-27,252278,191723,60555,NA,4485,19.02,14.45,4.56,3381,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-marts-oopaevaga-lisandus-1151-positiivset-testi,1329460,31471100656,43470,75,99.88578796,0.6388937
Faeroe Islands,FRO,2021-01-29,3994,3993,1,NA,NA,8.17,8.17,0,NA,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-01-30,NA,NA,NA,NA,83,NA,NA,NA,1699,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-01-31,NA,NA,NA,NA,83,NA,NA,NA,1699,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-01,NA,NA,NA,NA,83,NA,NA,NA,1699,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-02,NA,NA,NA,NA,83,NA,NA,NA,1699,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-03,NA,NA,NA,NA,83,NA,NA,NA,1699,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-04,NA,NA,NA,NA,83,NA,NA,NA,1699,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-05,NA,NA,NA,NA,83,NA,NA,NA,1699,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-06,4657,4051,606,NA,83,9.53,8.29,1.24,1699,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-07,NA,NA,NA,NA,80,NA,NA,NA,1637,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-08,4783,4098,685,NA,77,9.79,8.39,1.4,1576,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-09,NA,NA,NA,NA,106,NA,NA,NA,2169,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-10,5355,4134,1221,NA,135,10.96,8.46,2.5,2763,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-11,NA,NA,NA,NA,128,NA,NA,NA,2619,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-12,NA,NA,NA,NA,120,NA,NA,NA,2456,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-13,NA,NA,NA,NA,112,NA,NA,NA,2292,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-14,NA,NA,NA,NA,108,NA,NA,NA,2210,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-15,NA,NA,NA,NA,103,NA,NA,NA,2108,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-16,NA,NA,NA,NA,66,NA,NA,NA,1351,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-17,NA,NA,NA,NA,30,NA,NA,NA,614,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-18,NA,NA,NA,NA,30,NA,NA,NA,614,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-19,NA,NA,NA,NA,30,NA,NA,NA,614,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-20,NA,NA,NA,NA,30,NA,NA,NA,614,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-21,5682,4167,1515,NA,30,11.63,8.53,3.1,614,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-22,NA,NA,NA,NA,67,NA,NA,NA,1371,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-23,6259,4172,2087,NA,104,12.81,8.54,4.27,2128,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-24,6713,4190,2523,454,164,13.74,8.57,5.16,3356,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-25,NA,NA,NA,NA,167,NA,NA,NA,3418,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-26,NA,NA,NA,NA,169,NA,NA,NA,3459,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-27,NA,NA,NA,NA,172,NA,NA,NA,3520,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-02-28,NA,NA,NA,NA,174,NA,NA,NA,3561,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-01,NA,NA,NA,NA,140,NA,NA,NA,2865,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-02,NA,NA,NA,NA,105,NA,NA,NA,2149,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-03,7041,4211,2830,NA,47,14.41,8.62,5.79,962,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-04,7394,4238,3156,353,91,15.13,8.67,6.46,1862,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-05,7563,4251,3312,169,108,15.48,8.7,6.78,2210,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-06,7925,4251,3674,362,153,16.22,8.7,7.52,3131,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-07,NA,NA,NA,NA,157,NA,NA,NA,3213,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-08,8068,4260,3808,NA,160,16.51,8.72,7.79,3274,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-09,NA,NA,NA,NA,181,NA,NA,NA,3704,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-10,NA,NA,NA,NA,201,NA,NA,NA,4113,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-11,NA,NA,NA,NA,178,NA,NA,NA,3643,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-12,8832,4901,3931,NA,181,18.07,10.03,8.04,3704,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-13,NA,NA,NA,NA,134,NA,NA,NA,2742,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-14,NA,NA,NA,NA,129,NA,NA,NA,2640,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-15,NA,NA,NA,NA,124,NA,NA,NA,2538,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-16,8967,4988,3979,NA,101,18.35,10.21,8.14,2067,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-17,9170,5173,3997,203,103,18.77,10.59,8.18,2108,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-18,9342,5309,4033,172,100,19.12,10.86,8.25,2046,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-19,NA,NA,NA,NA,76,NA,NA,NA,1555,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-20,NA,NA,NA,NA,74,NA,NA,NA,1514,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-21,NA,NA,NA,NA,72,NA,NA,NA,1473,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-22,9427,5388,4039,NA,71,19.29,11.03,8.27,1453,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-23,NA,NA,NA,NA,74,NA,NA,NA,1514,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-24,NA,NA,NA,NA,53,NA,NA,NA,1085,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-25,NA,NA,NA,NA,37,NA,NA,NA,757,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-26,9660,5586,4074,NA,42,19.77,11.43,8.34,860,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Faeroe Islands,FRO,2021-03-27,9959,5853,4106,299,82,20.38,11.98,8.4,1678,"Moderna, Pfizer/BioNTech",Government of the Faeroe Islands,https://corona.fo/api,NA,3116887847,1396,NA,NA,NA
Falkland Islands,FLK,2021-02-07,0,0,NA,NA,NA,0,0,NA,NA,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4247731488574479,NA,NA,NA,NA,NA,NA
Falkland Islands,FLK,2021-02-08,NA,NA,NA,NA,189,NA,NA,NA,54264,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4247731488574479,NA,NA,NA,NA,NA,NA
Falkland Islands,FLK,2021-02-09,NA,NA,NA,NA,189,NA,NA,NA,54264,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4247731488574479,NA,NA,NA,NA,NA,NA
Falkland Islands,FLK,2021-02-10,NA,NA,NA,NA,189,NA,NA,NA,54264,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4247731488574479,NA,NA,NA,NA,NA,NA
Falkland Islands,FLK,2021-02-11,NA,NA,NA,NA,189,NA,NA,NA,54264,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4247731488574479,NA,NA,NA,NA,NA,NA
Falkland Islands,FLK,2021-02-12,NA,NA,NA,NA,189,NA,NA,NA,54264,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4247731488574479,NA,NA,NA,NA,NA,NA
Falkland Islands,FLK,2021-02-13,NA,NA,NA,NA,189,NA,NA,NA,54264,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4247731488574479,NA,NA,NA,NA,NA,NA
Falkland Islands,FLK,2021-02-14,NA,NA,NA,NA,189,NA,NA,NA,54264,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4247731488574479,NA,NA,NA,NA,NA,NA
Falkland Islands,FLK,2021-02-15,1515,1515,NA,NA,189,43.5,43.5,NA,54264,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4247731488574479,NA,NA,NA,NA,NA,NA
Falkland Islands,FLK,2021-02-16,NA,NA,NA,NA,167,NA,NA,NA,47947,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4247731488574479,NA,NA,NA,NA,NA,NA
Falkland Islands,FLK,2021-02-17,NA,NA,NA,NA,144,NA,NA,NA,41344,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4247731488574479,NA,NA,NA,NA,NA,NA
Falkland Islands,FLK,2021-02-18,NA,NA,NA,NA,122,NA,NA,NA,35027,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4247731488574479,NA,NA,NA,NA,NA,NA
Falkland Islands,FLK,2021-02-19,NA,NA,NA,NA,99,NA,NA,NA,28424,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4247731488574479,NA,NA,NA,NA,NA,NA
Falkland Islands,FLK,2021-02-20,NA,NA,NA,NA,76,NA,NA,NA,21820,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4247731488574479,NA,NA,NA,NA,NA,NA
Falkland Islands,FLK,2021-02-21,NA,NA,NA,NA,54,NA,NA,NA,15504,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4247731488574479,NA,NA,NA,NA,NA,NA
Falkland Islands,FLK,2021-02-22,1732,1732,NA,NA,31,49.73,49.73,NA,8900,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4247731488574479,NA,NA,NA,NA,NA,NA
Finland,FIN,2020-12-31,1767,NA,NA,NA,NA,0.03,NA,NA,NA,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L,5508198,269296000000,303920,85,NA,0.9090824
Finland,FIN,2021-01-01,NA,NA,NA,NA,459,NA,NA,NA,83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L,5508198,269296000000,303920,85,NA,0.9090824
Finland,FIN,2021-01-02,NA,NA,NA,NA,459,NA,NA,NA,83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L,5508198,269296000000,303920,85,NA,0.9090824
Finland,FIN,2021-01-03,NA,NA,NA,NA,459,NA,NA,NA,83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L,5508198,269296000000,303920,85,NA,0.9090824
Finland,FIN,2021-01-04,3604,NA,NA,NA,459,0.07,NA,NA,83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L,5508198,269296000000,303920,85,NA,0.9090824
Finland,FIN,2021-01-05,5445,NA,NA,1841,736,0.1,NA,NA,133,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L,5508198,269296000000,303920,85,NA,0.9090824
Finland,FIN,2021-01-06,NA,NA,NA,NA,839,NA,NA,NA,151,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L,5508198,269296000000,303920,85,NA,0.9090824
Finland,FIN,2021-01-07,8155,NA,NA,NA,913,0.15,NA,NA,165,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L,5508198,269296000000,303920,85,NA,0.9090824
